App Id,Category
1386360572,Games
1417972525,Games
1288477378,Games
1330753970,Games
1198238081,Games
573511269,Games
880178264,Games
1225558991,Productivity
925330759,Social Networking
954182728,Games
1321652251,Games
1279226071,Games
1139724189,Games
1358111232,Games
1433417401,Games
962680846,Games
406889139,Games
1267999556,Reference
1124468718,Games
1277653962,Games
863809868,Social Networking
1317231325,Games
289523017,Games
997700435,Games
1279845498,Games
1338682998,Games
1169029463,Games
1116645064,Games
1440717738,Games
1229936971,Games
1435039979,Games
1125928986,Games
1344867254,Games
572395608,Games
1433321004,Games
1385296976,Games
1299745483,Games
1239458501,Games
1109408248,Games
569322760,Games
1276152771,Games
1222315344,Games
834878585,Games
1377579161,Games
1216104566,Games
674542013,Games
973082633,Games
606944207,Games
1140351199,Games
1146465836,Games
816613848,Games
1150250440,Games
1217925171,Games
880986739,Games
656971078,Games
1017177662,Games
1246056188,Games
1342092832,Games
1382118381,Games
1411855733,Games
1436436468,Games
993090598,Games
1217381921,Games
1116630619,Games
1258148849,Games
1310489416,Games
1149330452,Games
469231420,Games
824318267,Games
1163767933,Games
880047117,Games
1281097173,Games
968722771,Games
1060433597,Games
1217470965,Games
1246727462,Games
1319327640,Games
1306833495,Games
1253350127,Games
1332667372,Games
1316897004,Entertainment
718851141,Games
1252850847,Games
1367783892,Games
1387132780,Games
654661008,Games
970674839,Games
1163059069,Games
1434038607,Games
1004909104,Games
1188273490,Games
908984725,Games
1387863490,Games
1059056681,Games
1321388153,Games
1268419265,Games
1154436120,Games
1172713884,Finance
1097172005,Games
1348112947,Games
1221368520,Utilities
1263407176,Games
672828590,Games
1378815380,Games
563544551,Games
1313690490,Games
1179303760,Games
1214687662,Games
1434673207,Games
570426586,Games
1156058952,Games
1224594120,Social Networking
1136651961,Games
817828888,Games
1312736776,Games
1198143062,Games
1351301107,Games
951750534,Games
836517222,Games
582340397,Games
622333898,Games
898838405,Games
1352603023,Games
1320437054,Games
1317432383,Games
1344860098,Games
1363417265,Entertainment
918407138,Games
553269986,Games
431847426,Games
1341190782,Games
1222511829,Games
1441404620,Games
1225224679,Games
1304195474,Games
957750655,Games
1035310064,Games
1194629079,Games
1397437161,Games
1229242562,Games
1441947588,Games
1139102203,Games
881871116,Games
1266679534,Games
1345287500,Games
1431653170,Games
714059070,Games
1341612089,Games
888251661,Games
1382108510,Games
894322591,Games
1166178208,Games
1415522550,Games
922830533,Games
1101361993,Games
1396445486,Games
1115911787,Games
1050171910,Utilities
1268523196,Games
1118821553,Games
1275596481,Games
1429512050,Games
1438413584,Games
1073529893,Games
1092689152,Games
834805518,Health & Fitness
1159705605,Games
1096691395,Games
1394391665,Games
1257470161,Games
506627515,Games
1418961409,Games
1436670480,Games
442926616,Entertainment
1089531949,Games
990972073,Games
1324440110,Social Networking
969154545,Games
1436858026,Games
1164299747,Games
1400139649,Games
888220350,Games
1161651363,Games
1215987103,Games
1155497019,Games
1084176332,Games
939750856,Games
423593206,Games
1329894614,Games
951167822,Music
1050199833,Games
890115252,Games
1229855751,Games
995786938,Games
1053903979,Games
676273055,Games
1351250324,Games
1423529459,Games
527608339,Games
1163590581,Games
1103240532,Reference
1255563528,Games
718142284,Games
1386232971,Photo & Video
627672547,Games
858620699,Games
510590887,Games
1340316928,Games
406423598,Entertainment
1103747078,Games
286225933,Music
1424260331,Games
1183177580,Games
1177463161,Games
1292539617,Games
1446535007,Games
1312415605,Games
1184819134,Games
804750966,Games
1146240818,Games
457446957,Games
1339205191,Games
1186188514,Games
1299606522,Games
484370638,Games
1163575738,Games
1423033505,Games
1241932094,Games
1160728947,Games
1333414419,Games
1170781467,Games
1444037262,Games
1344463780,Games
1205846003,Games
1332599245,Games
1291542130,Games
1185307626,Games
1403467382,Music
520888232,Games
946496840,Games
965077134,Photo & Video
1162643019,Games
1273941529,Games
1091634286,News
1370775057,Games
1299507915,Games
1223323305,Games
1080487957,Games
1434289272,Games
1415326011,Games
1128172173,Games
1166128955,Games
1277152551,Games
1232508295,Games
1215132089,Games
1333045241,Games
1078297893,Games
1352903262,Games
1159703497,Games
995970417,Games
1278874687,Games
897381234,Games
1325700658,Games
926236399,Games
955186868,Music
417578679,Social Networking
479280326,Games
560372072,Games
1165999620,Photo & Video
1017187832,Music
1388444754,Games
1338676848,Games
1047571419,Games
1234939196,Books
642921173,Games
1290577765,Games
661051843,Games
1062417998,Music
657192163,Health & Fitness
1243055750,Games
978866413,Games
1117020645,Games
1192670763,Games
1437764328,Games
1245549541,Games
1181332356,Games
1090777855,Games
1018118677,Games
1408382149,Games
1181566990,Games
694008587,Games
1217379337,Games
979474617,Games
1062006344,Entertainment
979100082,Games
398884361,Games
1279210863,Games
1094656747,Games
1438483318,Games
932228293,Games
1343733764,Games
1112913794,Games
1343628016,Games
1396053153,Games
1053336483,Games
1153498642,Games
1396933847,Books
1443446174,Games
1357883503,Reference
1053518328,Games
1097112588,Games
1331407855,Games
1354873507,Games
1353701442,Games
1130943130,Games
1023278352,Utilities
361728765,Lifestyle
1403036309,Games
1133591036,Games
1401010115,Games
1297152391,Lifestyle
625316120,Games
1106603804,Social Networking
1352673609,Games
1433935212,Utilities
1360180566,Games
840103145,Games
1263205737,Games
1168550254,Games
1395486771,Games
1108483049,Games
1126394027,Games
1248502453,Entertainment
1375843445,Entertainment
862586824,Games
1352311601,Games
1076510389,Health & Fitness
1250923001,Games
1339073667,Games
1253455582,Games
477165510,Games
1001164812,Games
1324024113,Games
1335626273,Games
1324067879,Games
1222251060,Games
954930583,Games
1416467796,Games
595292762,Games
1301950382,Games
1340489453,Games
897544254,Games
1279364923,Games
1151109858,Games
1147002179,Games
1420686980,Games
1172447763,Games
1296697884,Games
1265157039,Games
1097476612,Social Networking
528016497,Entertainment
1186270102,Travel
1246281427,Games
1123579511,Games
878111881,Games
1040968153,Games
1089048531,Games
1195766931,Games
350426804,Social Networking
319881193,Social Networking
775402833,Games
582654048,Games
1047961826,Games
1263934706,Games
1379080711,Games
977150768,Games
1345968745,Games
645705454,Games
1400072268,Games
1314725881,Games
993492744,Games
927006017,Games
1335772572,Games
1333523965,Games
1277029359,Games
1383187127,Games
1425014150,Games
1352673609,Games
1433935212,Utilities
501478352,Finance
1406337644,Games
1297152391,Lifestyle
1225567974,Games
1369521645,Games
1106603804,Social Networking
977028266,Games
1301967636,Games
1277325019,Games
1176011642,Games
1085983127,Games
1436327767,Games
1321606577,Games
1276263909,Utilities
1372015773,Games
975364678,Games
1139991565,Utilities
1342112505,Games
1000876192,Games
1246165006,Entertainment
918606368,Games
1394442481,Games
1434521545,Games
1200921809,Games
1327435891,Games
1031509294,Games
1320296369,Games
1436008834,Games
1332583130,Games
1081075274,Games
1325530121,Games
1084813529,Games
1371293610,Games
1347666572,Games
1426300386,Games
1435899684,Games
1253048229,Games
937718942,Games
1233739175,Games
1153965204,Games
1333123447,Games
1350301428,Social Networking
1438716912,Games
1116645064,Games
1351719370,Games
506627515,Games
1436776211,Games
1320056680,Games
1423504857,Games
1431556749,Games
1089890170,Games
1437716878,Games
1342545230,Games
1145878423,Games
1393042194,Games
1146945768,Games
1402223859,Games
1191441346,Games
1093190533,Games
959810908,Games
1434397542,Games
1443190579,Games
1436060599,Games
445283501,Games
1219797995,Games
1327502235,Games
1348287060,Games
1237172656,Games
1288758206,Games
1440717738,Games
646803444,Games
1073986257,Games
1057968965,Music
670275118,Games
1435144729,Games
1443448674,Games
1424257445,Games
1134895689,Games
1159035153,Games
1316897004,Entertainment
1045165396,Games
1280910599,Games
1422866002,Games
652945710,Games
1439788667,Games
1317690198,Games
1059336403,Games
1437997401,Games
1313800622,Games
1413244113,Games
1225683141,Games
1181425807,Entertainment
372836496,Games
1153329252,Games
1119569595,Games
1071987042,Games
1202839666,Games
1371963481,Games
708600202,Games
1172213338,Games
867654947,Games
1297278170,Games
1308209088,Games
1229630187,Games
1239251106,Games
1142744199,Games
1300058820,Games
1296847499,Games
1434308527,Games
1236104279,Games
1390513753,Games
1103238599,Games
1193098743,Games
1278869953,Games
1243426580,Games
1314944814,Games
1262262200,Games
1117841866,Games
1002340615,Games
1321388153,Games
1035663788,Games
1336527043,Games
1321933151,Games
1192665604,Games
1196764367,Games
1403246503,Games
747403894,Games
1145500015,Games
1239065985,Games
1001164812,Games
1251301578,Games
1163590581,Games
954297954,Games
939529493,Games
1128172173,Games
1326696973,Games
924907196,Games
1316937847,Games
1217470965,Games
1089048531,Games
1291037694,Games
398884361,Games
1298579909,Games
950830884,Games
1021221577,Games
1355569471,Games
1338668933,Games
684168069,Games
1053903979,Games
970674839,Games
950949627,Games
1208359453,Games
354902315,Games
712908978,Photo & Video
1415025083,Games
1227477597,Games
1365459776,Games
959502665,Games
1197961218,Games
674475160,Games
962892510,Social Networking
718142284,Games
510590887,Games
627672547,Games
1296697884,Games
1313309508,Games
1248502453,Entertainment
1123685874,Games
1375487394,Games
897381234,Games
1354918944,Games
1058355648,Games
1169979118,Games
804750966,Games
1265035248,Lifestyle
1146128499,Games
1354452189,Games
1299611345,Games
1313161683,Games
1373043021,Games
1391324238,Games
1177953618,Games
1422972690,Games
1364187784,Games
1218331303,Games
1406739414,Games
1441445569,Games
1271341983,Games
1440363921,Games
1441292916,Games
1437487420,Games
1270205479,Games
1445434298,Games
1361842156,Games
1093108529,Entertainment
1438608172,Games
1434894823,Games
1316911967,Games
1185735018,Entertainment
1215026315,Games
1355694041,Games
1414096275,Games
1277056784,Games
1323088931,Games
1423608757,Games
1057554325,Games
1435807944,Games
1222275061,Games
1219432055,Games
1438154014,Games
1398987473,Games
1384410451,Games
1370475630,Games
1423527464,Games
1398702135,Games
1086101495,Entertainment
1434587078,Games
601186099,Games
1357403867,Games
1404418358,Games
1393779389,Games
1302018227,Games
1016876971,Games
1208418418,Games
1376833419,Games
1032985980,Games
1166542799,Entertainment
1039845801,Lifestyle
906357856,Games
1429512050,Games
969934912,Games
585528957,Games
640111933,Games
1088866155,Games
1286242780,Games
749046891,Entertainment
1090617661,Games
1351000424,Games
1353429202,Games
1414073922,Games
1180624641,Games
1383617381,Games
1357172215,Games
1144164707,Games
932426088,Games
1097808636,Games
1251847638,Games
513603251,Games
1081951977,Games
1136973333,Games
1001250333,Games
1437370468,Games
1349404829,Games
456355158,Games
1091456207,Games
1159692651,Games
1370245504,Games
1396519782,Games
1203100595,Games
1328266576,Games
1443448520,Games
1436044871,Games
1400134578,Games
1253027907,Games
1348678366,Games
966322463,Games
839599050,Games
1436817009,Games
1030310599,Games
887947640,Games
1147971825,Games
1164424437,Games
1068808996,Games
1376455581,Games
1325700658,Games
1214716040,Games
1263809665,Games
1299906160,Games
1310212267,Entertainment
1347732256,Games
1103427318,Games
1292316109,Entertainment
1183177580,Games
1370307852,Games
1118882627,Games
1184819134,Games
1153928817,Games
1238114713,Games
1112429079,Games
957253933,Games
1067497655,Games
1164507836,Games
816283225,Games
1318177580,Games
406423598,Entertainment
1297896111,Games
1286537390,Entertainment
1174964304,Photo & Video
587280925,Games
1329893045,Games
1361313065,Games
1293646758,Entertainment
1242807565,Games
995336631,Games
1389111413,Games
1246080229,Games
1277823046,Entertainment
635896473,Social Networking
1171311339,Games
1229594838,Games
1352311601,Games
1218756035,Games
1207493846,Games
1410299856,Games
1085489362,Games
859015438,Weather
1399924592,Games
625316120,Games
528016497,Entertainment
1013838575,Games
1400827947,Games
1138162108,Entertainment
1099718747,Photo & Video
1044550527,News
1063302971,Entertainment
378722461,Utilities
768101576,Games
1186268152,Travel
1315791553,Games
1138271196,Entertainment
1171026725,Games
966536279,Games
1339001756,Games
1363863879,Games
1433103489,Games
1359242454,Games
1176048946,Games
1344171057,Games
1154643370,Games
1187611970,Games
1403036309,Games
951704333,Photo & Video
1064017845,Games
389762204,Entertainment
598439078,Games
1337904119,Entertainment
1294995340,Games
1079277628,Education
592704252,Games
1161708554,Photo & Video
997728895,Weather
1258251166,Games
1183920377,Entertainment
1403550096,Games
1121121404,Games
1387166029,Health & Fitness
1439866856,Games
1433987262,Games
1163778886,Travel
1407604160,Games
1298839048,Games
1329894614,Games
1384700608,Games
1129361921,Games
1276477518,Games
1196652374,Photo & Video
473507897,Games
429774218,Games
1251893010,Games
1217267627,Music
1188384215,Games
525506779,Games
1236602596,Games
1418460739,Games
1255169680,Games
1017803760,Games
1132505572,Games
1086483007,Games
505446332,Social Networking
1264620108,Games
1073501073,Games
1207472156,Games
1213561116,Games
1446388648,Games
1202240058,Games
1432184360,Games
1340788392,Games
1242227872,Games
1034630958,Games
1032040117,Games
1258027083,Games
1092463062,Games
1193508329,Games
1434365829,Entertainment
1352933197,Games
1261300725,Games
1270046606,Games
959568432,Games
1353293340,Games
1281481626,Games
1071310449,Games
526641427,Games
1438493375,Games
1206761632,Games
859866568,Games
1224226281,Games
1438413584,Games
1301993731,Games
979401801,Utilities
1273162445,Games
1438001727,Lifestyle
734383232,Entertainment
1353166139,Games
1268503848,Lifestyle
630509137,Photo & Video
1075846391,Health & Fitness
1390992134,Games
1017186083,Games
1276695139,Games
1372638631,Games
1347712990,Games
1434995918,Games
1017368742,Games
1249943261,Games
828410902,Games
1097319948,Games
1346574263,Games
1438220071,Games
1436616007,Games
1190611967,Games
1361037484,Lifestyle
1161865954,Games
1122666528,Games
1065519624,Games
1023494154,Games
785356686,Games
1440287754,Games
1239740406,Games
1118295260,Games
936407606,Games
1017311881,Games
1024822336,Music
581754163,Lifestyle
469329213,Lifestyle
1329653234,Games
1129050711,Games
1196593303,Games
1096691395,Games
1434562378,Games
947742764,Games
1281721367,Games
com.pinger.textfree,Social
com.outfit7.talkingtomcandyrun,Arcade
com.LDRLY.budfarm420,Simulation
com.outfit7.mytalkingtom2,Casual
com.outfit7.talkingtomgoldrun,Action
com.outfit7.mytalkinghank,Casual
com.madebyappolis.spinrilla,Music & Audio
com.app.downloadmanager,Tools
